"C","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.32886,1,0,0.011,0.00195,5e-05
0.32886,1,1e-07,0.011,0.0019501,5e-05
0.32886,1,2e-07,0.011,0.0019502,5e-05
0.32886,1,3e-07,0.011,0.0019503,5e-05
0.32886,1,4e-07,0.011,0.0019504,5e-05
0.32886,1,5e-07,0.011,0.0019505,5e-05
0.32886,1,6e-07,0.011,0.0019506,5e-05
0.32886,1,7.0001e-07,0.011,0.0019507,5e-05
0.32886,1,8.0001e-07,0.011,0.0019508,5e-05
0.32886,1,9.0001e-07,0.011,0.0019509,5e-05
0.32886,1,1e-06,0.011,0.001951,5e-05
0.32886,1,1.1e-06,0.011,0.0019511,5e-05
0.32886,1,1.2e-06,0.011,0.0019512,5e-05
0.32886,1,1.3e-06,0.011,0.0019513,5e-05
0.32886,1,1.4e-06,0.011,0.0019514,5e-05
0.32887,1,1.5e-06,0.011,0.0019515,5e-05
0.32887,1,1.6e-06,0.011,0.0019516,5e-05
0.32887,1,1.7e-06,0.011,0.0019517,5e-05
0.32887,1,1.8e-06,0.011,0.0019518,5e-05
0.32887,1,1.9e-06,0.011,0.0019519,5e-05
0.32888,1,2e-06,0.011,0.001952,5e-05
0.32888,1,2.1e-06,0.011,0.0019521,5e-05
0.32888,1,2.2e-06,0.011,0.0019522,5e-05
0.32889,1,2.3e-06,0.011,0.0019523,5e-05
0.32889,1,2.4e-06,0.011,0.0019524,5e-05
0.32889,1,2.5e-06,0.011,0.0019525,5e-05
0.3289,1,2.6e-06,0.011,0.0019526,5e-05
0.32891,1,2.7e-06,0.011,0.0019527,5e-05
0.32891,1,2.8e-06,0.011,0.0019528,5e-05
0.32892,1,2.9e-06,0.011,0.0019529,5e-05
0.32892,1,3e-06,0.011,0.001953,5e-05
0.32893,1,3.1e-06,0.011,0.0019531,5e-05
0.32893,1,3.2e-06,0.011,0.0019532,5e-05
0.32894,1,3.3001e-06,0.011,0.0019533,5e-05
0.32895,1,3.4e-06,0.011,0.0019534,5e-05
0.32896,1,3.5001e-06,0.011,0.0019535,5e-05
0.32897,1,3.6e-06,0.011,0.0019536,5e-05
0.32898,1,3.7001e-06,0.011,0.0019537,5e-05
0.32899,1,3.8e-06,0.011,0.0019538,5e-05
0.329,1,3.9001e-06,0.011,0.0019539,5e-05
0.32901,1,4e-06,0.011,0.001954,5e-05
0.32902,1,4.1001e-06,0.011,0.0019541,5e-05
0.32903,1,4.2e-06,0.011,0.0019542,5e-05
0.32904,1,4.3001e-06,0.011,0.0019543,5e-05
0.32905,1,4.4e-06,0.011,0.0019544,5e-05
0.32907,1,4.5002e-06,0.011,0.0019545,5e-05
0.32908,1,4.6e-06,0.011,0.0019546,5e-05
0.3291,1,4.7002e-06,0.011,0.0019547,5e-05
0.32911,1,4.8e-06,0.011,0.0019548,5e-05
0.32913,1,4.9002e-06,0.011,0.0019549,5e-05
0.32914,1,5e-06,0.011,0.001955,5e-05
0.32916,1,5.1002e-06,0.011,0.0019551,5e-05
0.32918,1,5.2e-06,0.011,0.0019552,5e-05
0.3292,1,5.3002e-06,0.011,0.0019553,5e-05
0.32922,1,5.4e-06,0.011,0.0019554,5e-05
0.32924,1,5.5002e-06,0.011,0.0019555,5e-05
0.32926,1,5.6e-06,0.011,0.0019556,5e-05
0.32928,1,5.7002e-06,0.011,0.0019557,5e-05
0.32931,1,5.8e-06,0.011,0.0019558,5e-05
0.32933,1,5.9002e-06,0.011,0.0019559,5e-05
0.32935,1,6e-06,0.011,0.001956,5e-05
0.32938,1,6.1002e-06,0.011,0.0019561,5e-05
0.3294,1,6.2e-06,0.011,0.0019562,5e-05
0.32943,1,6.3002e-06,0.011,0.0019563,5e-05
0.32946,1,6.4e-06,0.011,0.0019564,5e-05
0.32948,1,6.5002e-06,0.011,0.0019565,5e-05
0.32951,1,6.6001e-06,0.011,0.0019566,5e-05
0.32954,1,6.7002e-06,0.011,0.0019567,5e-05
0.32957,1,6.8001e-06,0.011,0.0019568,5e-05
0.3296,1,6.9002e-06,0.011,0.0019569,5e-05
0.32964,1,7.0001e-06,0.011,0.001957,5e-05
